9S7tSAmP4tU;None;Learn Colors with 3D Soccer balls Square Spiral;Kids Learning;27;2017-11-05T14:24:42Z;Learn colors|teach|Soccer balls|Square|Spiral|Kids|Children|3D|toddlers;4992257;None;None;105;https://i.ytimg.com/vi/9S7tSAmP4tU/hqdefault.jpg;False;True;False;Soccer Balls to teach colors
NmqCPgckDpo;None;XXXTENTACION - Angel ft. Shiloh (Music Video);Whatever Forever;20;2017-11-15T20:06:53Z;new|xxxtentacion|song|angel|star wars|suicide boys|old republic|jocelyn flores|trap|supreme|naruto|xxxtentacoin|sasuke|itachi|rap|freestyle|ski mask|migos|offset|music|video|amv|anime|boruto|madara|vevo|sample|Shiloh Dynasty|Masked Man|shiloh|death|rip|lil peep|lil|peep|xan|xanax|overdose|battlefront 2|battle|front|2005;8599390;180524;2588;6411;https://i.ytimg.com/vi/NmqCPgckDpo/hqdefault.jpg;False;False;False;- IG: https://instagram.com/forever.sensei/\n- Tweet Me: https://twitter.com/senseipoza\n- Support This Channel: https://www.patreon.com/WhateverForever\n- Merch: https://whateverforever.shop/\n- My SoundCloud: https://soundcloud.com/whatevesforeves\n- My Second Channel: https://www.youtube.com/channel/UCUOXW9-8jNKMT9dpt0krjUQ\n\n\nVideo: Star Wars Old Republic
Or0wAu-XHBc;None;Smiley Face Surprise Cups With Talking Tom Disney Minnie Mouse Princess and PJ Masks Toys;Come And Play;24;2017-11-20T13:16:28Z;Smiley Face|Surprise|Cups|Talking Tom|Disney|Minnie Mouse|Princess|PJ Masks|Shopkins|Cutie Cars|Learn|Play|Colors|Kids|Toys|Learn Colors|Play Doh|Play Foam|Ice Cream|Surprise Cups|Fun|Playing|Children|Toddlers|Learning|Come And Play;13005114;None;None;None;https://i.ytimg.com/vi/Or0wAu-XHBc/hqdefault.jpg;True;True;False;Subscribe to Come And Play: https://goo.gl/dWc8ss\nSmiley Face Surprise Cups Learn Colors Play Doh Balls\nhttps://youtu.be/Or0wAu-XHBc\n\nMore Videos from Come and Play:\nDisney Princess Ariel Suitcase Kinderman Surprise Toys\nhttps://youtu.be/P1rgZGrT3bg\n\nLearn Colors with Nail Polish Finger Family Nursery Rhymes\nhttps://youtu.be/qk85rOu59rs\n\nSuper Surprise Eggs Kinder Joy Peppa Pig Super Wings Learn Colors\nhttps://youtu.be/j5agvxJzXxw\n\nPeppa Pig Family and Friends Play Doh Molds Learn Colors\nhttps://youtu.be/BpOzR9nkl4s\n\nFun With Chupa Chups Candy Surprise Cups Play Doh Kids\nhttps://youtu.be/B_gRsrxhpzU\n\nMusic from Youtube Audio Library: \nhttps://www.youtube.com/audiolibrary/music\n\nCheck us out on:\nGoogle+: https://plus.google.com/+DownundertoysBlogspot888\nTwitter: https://twitter.com/comeandplayme\nFacebook: https://www.facebook.com/comeandplayfun\nInstagram: https://www.instagram.com/buneyh
DH2KaKToAO0;None;Top Drives;Top Drives;22;2017-11-16T15:09:57Z;;7622813;28;11;5;https://i.ytimg.com/vi/DH2KaKToAO0/hqdefault.jpg;False;False;False;
rtAbJQC7Gco;None;Smiley Face Surprise Toys Hatchimals DC Comics Minions TMNT Learn Colors Play Doh Fun For Kids;Come And Play;24;2017-11-10T15:45:28Z;Smiley Face|Smiley|face|Surprise Toys|Kids|Learn|Play|Colors|Play Doh|Surprise|Children|Toddlers|Toys|Playing|Fun|DC Comics|Minions|TMNT|Hatchimals|Play Dough|Teenage Mutant Ninja Turtle|Learn Colors|Doraemon|Peppa Pig|Ice Cream|Molds|Learning|For Kids|Come And Play;8720667;None;None;None;https://i.ytimg.com/vi/rtAbJQC7Gco/hqdefault.jpg;True;True;False;Subscribe to Come And Play: https://goo.gl/dWc8ss\nSmiley Face Surprise Toys Learn Colors with Play Doh Kids\nhttps://youtu.be/rtAbJQC7Gco\n\nMore Videos from Come and Play:\nLearn Colors with Play Doh Balls Surprise Toys For Kids\nhttps://youtu.be/lQLCweXgWbM\n\nKinder Man Microwave Toy Appliance Playset Surprise Toys\nhttps://youtu.be/6Pzb0_1Ymhk\n\nSmiley Face Ice Cream Surprise Toys Learn Colors Play Doh\nhttps://youtu.be/n2SdHU4N99E\n\nLearn Colors with Nail Polish Finger Family Nursery Rhymes\nhttps://youtu.be/r6uru5sQBZI\n\nLearn Colors Play Doh Hello Kitty Balls Surprise Toys\nhttps://youtu.be/Pk_ltUh2GW0\n\nMusic from Youtube Audio Library: \nhttps://www.youtube.com/audiolibrary/music\n\nCarefree Melody by Twin Musicom is licensed under a Creative Commons Attribution license (https://creativecommons.org/licenses/by/4.0/)\nSource: http://www.twinmusicom.org/song/302/carefree-melody\nArtist: http://www.twinmusicom.org\n\nCheck us out on:\nGoogle+: https://plus.google.com/+DownundertoysBlogspot888\nTwitter: https://twitter.com/comeandplayme\nFacebook: https://www.facebook.com/comeandplayfun\nInstagram: https://www.instagram.com/buneyh
UrvERnRhXao;None;KAZE - CÁLMATE - VIDEOCLIP [PROD. DJ FIGU];KAZE CARTAGENA;10;2017-11-15T16:35:58Z;kaze|rap|musica|cartagena|madrid|underground|hiphop|espaa;13583528;156424;4975;2829;https://i.ytimg.com/vi/UrvERnRhXao/hqdefault.jpg;False;False;False;Aquí os presento "Cálmate" un tema con instrumental de aire flamenco, creado instrumentalmente por Dj Figu y líricamente por mi en Cadiz. \n\n----------------------------------------------------------------\n\nLetra x Kaze\nVideoclip x Sergio "Steel"\nInstrumental x Dj Figu\nMezcla x Jorge Gascón\nMastering x Fernando Álvarez\nRopa x GUP (+info abajo)\n\n----------------------------------------------------------------\n\nDar las gracias a Fran por prestarnos su casa para el videoclip, gracias a todos sus compaeros y compaeras que asistieron al rodaje, me llevo unos buenos amigos de Sanlucar De Barrameda \n\n----------------------------------------------------------------\n\nSígueme en Twitter - @kaze_cartagena\nSígueme en Instagram - Criskaz\n\nSigue a Figu en Twitter - @FiguDj\nSigue a Figu en Instagram - djfigu\n\n----------------------------------------------------------------
SEWOgWkEtm0;None;Léo Magalhes - Chamou Chamou - [Vídeo Oficial];Léo Magalhes;10;2017-11-16T16:02:40Z;Arrocha|Brega|Música Sertaneja (Musical Genre)|Léo Magalhes|chamou chamou|sertanejo 2017|sertanejo|novas 2017|sucessos|novas 2018|LEO MAGALHAES|lm2016123451989dar|sertanejo 2018|As Melhores do Sertanejo Universitário|mais tocadas sertanejo|sertanejo universitário|sertanejo modao|sertanejo melhores|sertanejo antigas|sertanejo animado|sertanejo ao vivo|sertanejo antigo|sertanejo arrocha|sertanejo amor|sertanejo 2019;37177290;174724;13719;5377;https://i.ytimg.com/vi/SEWOgWkEtm0/hqdefault.jpg;False;False;False;INSCREVA-SE NO MEU CANAL: https://goo.gl/9n7t9N\n\n#LeoMagalhaes #Sertanejo #ChamouChamou\n\nLB PRODUÇES apresenta: Léo Magalhes | Música: Chamou Chamou\n\nPara baixar, clique no link abaixo:\nhttps://goo.gl/SM6pSH\n\nCurta o Facebook: https://www.facebook.com/leomagalhaescantor\nSiga Instagram: @leomagalhaesoficial\nVisite o site: http://www.leomagalhaes.com.br\nShows: (62) 3233-5007 | 99674-2007\n\nChamou Chamou [ Letra ]\nProduço Musical: Joo Gustavo\nDireço: Anselmo Troncoso\nCompositores: Bruno Caliman, Thiago Basso\n\nDigitei seu numero do telefone, mas o dedo trava na tecla verde\nNo sei se desligo ou fico distante\nOu se ligo e mato logo essa sede\nE se eu te ligar, voc no atender\nE se eu no ligar, como e que eu vou saber?\n\nTa chamando vai, atende, por favor\nTa chamando vai, só quero seu alô\nChamou mais uma vez\nSerá que ela ouviu?\n\nChamou, chamou, chamou, caiu\nE isso que eu sou pra sua vida, chamadas no atendidas\nE todas as lembranças já vividas foram esquecidas\n\nChamou, chamou, até dar ocupado\nE voc apaixonada ai do outro lado\nChamou, chamou, até dar ocupado\nE voc apaixonada ai do outro lado\n\nTa chamando vai, atende, por favor\nTa chamando vai, só quero seu alô\n\nChamou mais uma vez\nSerá que ela ouviu?\nChamou, chamou, chamou, caiu
gip5WRauaQY;None;Kindly Observe 25th of November as Meatless Day | PM Modi | Aamir Khan | Dada Vaswani;Sadhu Vaswani Mission;29;2017-11-10T04:56:40Z;International Meatless Day|Animal Rights Day|Sadhu Vaswani|Dada J.P. Vaswani|SAK|Stop All Killing|25th November|November 25|vegetarianism|go veg|sadhu vaswani's birthday|25th of November is a day to remember|Aamir Khan for Meatless Day|Narendra Modi;6657792;193;92;22;https://i.ytimg.com/vi/gip5WRauaQY/hqdefault.jpg;False;False;False;25th of November is a day to remember - it is a Meatless Day. Bollywood star Aamir Khan & Hon'ble Prime Minister Narendra Modi join HH Dada J.P. Vaswani in the appeal for the International Meatless Day & Animal Rights Day.\n\nPledge directly from the SIMPLY LOVE APP on your mobiles!
A7ZxRs45tTg;None;BICEP | GLUE (Official Video);BICEP;10;2017-11-02T15:00:00Z;Feel My Bicep|Feel My Bicep Records|feelmybicep|bicep|techno|italo|synth|cosmic|disco|Glue|Bicep|Official Video|House|Techno|Electronic Music|Music|feel my bicep records;13761513;155677;2676;5651;https://i.ytimg.com/vi/A7ZxRs45tTg/hqdefault.jpg;False;False;False;Listen to the new single 'Atlas’: https://bicep.lnk.to/atlasYo\n\n‘Glue EP’ Out Now -\nNinjashop / Stream / Download: https://bicep.lnk.to/glue-epYO\n\nTaken from ‘Glue EP’ released 2nd November 2017 via Ninja Tune.\n\nInspired by the song’s homage to the rave era, the video for Bicep’s GLUE by Joe Wilson is a series of landscapes which revisit the sites once brought alive by now infamous raves. Today they sit desolate and empty, retreating back to their former state, with little to show of their impact they had on UK music culture. The static shots offer space to reflect on the importance and idiosyncrasy of these locations and how an abandoned lido, remote airfield and disused warehouse helped to shape the lives of a generation.\n\nJuxtaposed with the images are the hazy, fragmented recollections of those who were there, lifted from Youtube comment sections of the genre’s most defining sounds. Perhaps the most beautiful and poignant pieces of evidence from the period, they eulogise over a time of unity and euphoria, and are a longing to be returned for just one more night.\n\nFilm by Joe Wilson (http://joseph-wilson.co.uk)\nExecutive Producers: Saskia Whinney & Freddie Fraser-Forsyth\nProducer: Carla Steinberg\nProduction Company:  TOPSAFE (http://topsafe.london)\nCamera Assistants: Corey Bartle-Sanderson, Lottie Bea Spencer, Holly Lucas\nColourist: Myles Bevan at Time Based Arts\nTypography: Studio Terrasse\n\nFollow Bicep -\nSpotify: http://found.ee/bicep-sp\nApple Music: http://found.ee/bicep-am\nFacebook: http://found.ee/bicep-fb\nTwitter: http://found.ee/bicep-tw\nInstagram: http://found.ee/bicep-ig\nSoundcloud: http://found.ee/bicep-sc
LwRcpscTaKU;None;Lifebuoy Activ Silver Formula;Lifebuoy Arabia;28;2017-11-15T08:00:01Z;;5431148;345;313;10;https://i.ytimg.com/vi/LwRcpscTaKU/hqdefault.jpg;False;False;False;Skip illnesses and infections with NEW Lifebuoy Activ Silver Formula for 10x Better Germ Protection.
XQ0D_QD_DhM;None;Khea - Loca ft. Duki & Cazzu (Video Oficial);MUEVA Records;10;2017-11-21T01:10:41Z;mueva|loca|duki|cazzu|khea;465301684;2880785;159564;168923;https://i.ytimg.com/vi/XQ0D_QD_DhM/hqdefault.jpg;False;False;False;Prod. Omar Varela & MYKKA.\nDescarga: http://apple.co/2jMdWBo\nSpotify: http://bit.do/locaspotify\nSegui nuestra playlist en Spotify!: http://bit.do/muevaplaylist\n\n\nSeguí a Khea:\n\nhttps://www.instagram.com/khea.yf/\n\nhttps://twitter.com/kheayf\n\nSegui a Duki:\n\nhttps://www.instagram.com/dukissj/\n\nhttps://twitter.com/DukiSSJ\n\nSegui a Cazzu: \n\nhttps://www.instagram.com/cazzuuuuu/\n\nhttps://twitter.com/LilCazzu\n\nSegui a Mueva:\n\nhttps://www.instagram.com/muevarecords/\n\nhttps://twitter.com/MuevaRecords\n\nShot by Ballve:\n\nhttps://www.instagram.com/facuballve/\n\nModel: @justipons\n\nMueva © 2017.
